Collection Name,Title#1,Name#1,Name URI#1,Resource Type#1,Resource Type URI#1,Genre#1,Genre URI#1,Date Created#1,Language Term#1,Language Term URI#1,Language Term Type#1,Extent#1,Form#1,Form URI#1,Form#2,Form URI#2,Abstract#1,Subject Topic#1,Subject Topic URI#1,Subject Topic#2,Subject Topic URI#2,Subject Topic#3,Subject Topic URI#3,Subject Topic#4,Subject Topic URI#4,Subject Name#1,Subject Name URI#1,Subject Geographic#1,Subject Geographic URI#1,Subject Genre#1,Subject Genre URI#1,Identifier#1,Identifier ARK#1,Physical Location#1,Shelf Locator#1,Date Captured#1,Internet Media Type#1,Digital Origin#1,Access Condition#1,Access Condition URI#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
Sturtevant Plates,People and dog outside a house,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Four women, three men and a dog pose outside of a house covered in vines and plants.",Portraits,http://id.worldcat.org/fast/1072324,Dwellings,http://id.worldcat.org/fast/899978,Climbing plants,http://id.worldcat.org/fast/864319,,,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,,,narv_sturtevant_56_60.jpg,https://ark.colorado.edu/ark:/47540/4v8g6503n7p2,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,997,4897,narv_sturtevant_56_60.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~997~294991
Sturtevant Plates,People around oil wells,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Two oil wells with three women on horseback in front of them. Five men, one in a buggie, also pose around the oil rigs. Cows in the background.",Oil wells,http://id.worldcat.org/fast/1044913,Oil well drilling rigs,http://id.worldcat.org/fast/1044883,Portraits,http://id.worldcat.org/fast/1072324,,,,,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_sturtevant_46_xx288.jpg,https://ark.colorado.edu/ark:/47540/ff018v04132d,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,491,4897,narv_sturtevant_46_xx288.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~491~294524
Sturtevant Plates,People at a reservoir,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Men and women pose outside a small building at a lake or reservoir.,Reservoirs,http://id.worldcat.org/fast/1095478,Portraits,http://id.worldcat.org/fast/1072324,,,,,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,,,narv_sturtevant_45_xx220.jpg,https://ark.colorado.edu/ark:/47540/r00h8n16f4fz,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,434,4897,narv_sturtevant_45_xx220.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~434~294447
Sturtevant Plates,People in front of cross on a mountain,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Three men and two women stand on top of a hill with a cross on top.,Crosses,http://id.worldcat.org/fast/884187,Portraits,http://id.worldcat.org/fast/1072324,Rock climbing,http://id.worldcat.org/fast/1099140,Religion,http://id.worldcat.org/fast/1093763,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,,,narv_sturtevant_56_57.jpg,https://ark.colorado.edu/ark:/47540/4k763z7258nj,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,994,4897,narv_sturtevant_56_57.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~994~294994
Sturtevant Plates,People in stagecoach at the Colorado and Southernry Passenger Station,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Many people crammed into and on top of a horse drawn carriage outside a building labeled the ""Colorado and Southernry Passenger Station.""",Stagecoaches,http://id.worldcat.org/fast/1131339,Horse-drawn vehicles,http://id.worldcat.org/fast/960548,Portraits,http://id.worldcat.org/fast/1072324,Stagecoach stations,http://id.worldcat.org/fast/1131337,,,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_sturtevant_47_xx347.jpg,https://ark.colorado.edu/ark:/47540/2r3b8z57s0m9,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,533,4897,narv_sturtevant_47_xx347.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~533~294610
Sturtevant Plates,People leaving the Chautauqua Auditorium,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"A large group of men, women, and children walk awat from the Chautauqua Auditorium on a dirt road.",Portraits,http://id.worldcat.org/fast/1072324,Auditoriums,http://id.worldcat.org/fast/821234,Music-halls,http://id.worldcat.org/fast/1030671,Theaters,http://id.worldcat.org/fast/1149370,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,,,narv_sturtevant_44_xx081_01.jpg,https://ark.colorado.edu/ark:/47540/f78g9g05j113,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,318,4897,narv_sturtevant_44_xx081_01.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~318~294421
Sturtevant Plates,People outside Colorado Chautauqua building,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,A man and two children stand outside the Chautauqua auditorium in Colorado.,Chautauquas,http://id.worldcat.org/fast/852616,Outdoor recreation,http://id.worldcat.org/fast/1049159,Auditoriums,http://id.worldcat.org/fast/821234,,,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,,,narv_sturtevant_45_xx217.jpg,https://ark.colorado.edu/ark:/47540/bn4n7227x89j,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,431,4897,narv_sturtevant_45_xx217.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~431~294450
Sturtevant Plates,People posed against a boulder,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Five women and one man pose outside against a large boulder. They pretend to push the boulder. [Cataloger's note: No.694 associated with negatives.],Outdoor photography,http://id.worldcat.org/fast/1049157,Hiking,http://id.worldcat.org/fast/956758,Portraits,http://id.worldcat.org/fast/1072324,Rock climbing,http://id.worldcat.org/fast/1099140,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,,,narv_sturtevant_56_45.jpg,https://ark.colorado.edu/ark:/47540/k10s728699tn,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,982,4897,narv_sturtevant_56_45.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~982~295006
Sturtevant Plates,People posing along tall boulder,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Seven men and two women pose on the side of a rock from the top to the bottom.,Outdoor photography,http://id.worldcat.org/fast/1049157,Portraits,http://id.worldcat.org/fast/1072324,Hiking,http://id.worldcat.org/fast/956758,Rock climbing,http://id.worldcat.org/fast/1099140,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,,,narv_sturtevant_57_02.jpg,https://ark.colorado.edu/ark:/47540/8p3d3031f047,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,999,4897,narv_sturtevant_57_02.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~999~295074
Sturtevant Plates,People posing at Royal Arch in Green Mountain,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Ten women, three men, two boys, and a girl pose at Royal Arch in Green Mountain.",Rock formations,local,Portraits,http://id.worldcat.org/fast/1072324,Rock climbing,http://id.worldcat.org/fast/1099140,Forests and forestry,http://id.worldcat.org/fast/932632,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,,,narv_sturtevant_46_xx278.jpg,https://ark.colorado.edu/ark:/47540/9j056b96z07x,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,482,4897,narv_sturtevant_46_xx278.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~482~294533
Sturtevant Plates,People posing in bush of ferns,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"One man, five women, and one child hide in a growth of ferns in the mountains of Colorado. [Cataloger's note: No.69 is written on the negative.]",Outdoor photography,http://id.worldcat.org/fast/1049157,Hiking,http://id.worldcat.org/fast/956758,Portraits,http://id.worldcat.org/fast/1072324,,,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,,,narv_sturtevant_56_09.jpg,https://ark.colorado.edu/ark:/47540/jp8m9p94z4qd,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,946,4897,narv_sturtevant_56_09.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~946~295042
Sturtevant Plates,People posing in front of boulder,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Two women, one child and a dog pose at the base of a large rock formation.",Portraits,http://id.worldcat.org/fast/1072324,Outdoor photography,http://id.worldcat.org/fast/1049157,Hiking,http://id.worldcat.org/fast/956758,Rock climbing,http://id.worldcat.org/fast/1099140,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,,,narv_sturtevant_59_40.jpg,https://ark.colorado.edu/ark:/47540/vk196173p11k,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,1112,4897,narv_sturtevant_59_40.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~1112~295129
Sturtevant Plates,People posing in front of tent,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"One white man, two white women and one Black woman, and three white children pose outside a tent. The Flatirons can be seen in the background.",Tents,http://id.worldcat.org/fast/1147746,Dwellings,http://id.worldcat.org/fast/899978,Families,http://id.worldcat.org/fast/1728849,Portraits,http://id.worldcat.org/fast/1072324,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,,,narv_sturtevant_42_xx578.jpg,https://ark.colorado.edu/ark:/47540/cp891f47s8kn,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,243,4897,narv_sturtevant_42_xx578.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~243~294253
Sturtevant Plates,People posing in mountain town,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Eleven men, one boy, three girls and two dogs stand outside wooden buildings at Crisman, Colorado.",Cities and towns,http://id.worldcat.org/fast/861748,Portraits,http://id.worldcat.org/fast/1072324,Neighborhoods,http://id.worldcat.org/fast/1715963,,,,,"Crisman (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178621,,,narv_sturtevant_43_xx624.jpg,https://ark.colorado.edu/ark:/47540/nf3f017879fw,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,266,4897,narv_sturtevant_43_xx624.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~266~294349
Sturtevant Plates,People posing next to frozen waterfall,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Two women and one man sit around a frozen waterfall. The water seems to have been falling from a bridge and the group of people are sitting under the bridge.,Waterfalls,http://id.worldcat.org/fast/1172616,Portraits,http://id.worldcat.org/fast/1072324,Ice,http://id.worldcat.org/fast/966505,Bridges,http://id.worldcat.org/fast/838671,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,,,narv_sturtevant_54_13.jpg,https://ark.colorado.edu/ark:/47540/m75b7268b1bk,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,910,4897,narv_sturtevant_54_13.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~910~294977
Sturtevant Plates,People posing next to The Wilson Transfer Company wagon,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Five men and two women ride or stand by four teams of two horses pulling wagons owned by The Wilson Transfer Company. Information on the wagon says ""Storage"", ""Office 1622 Water Street"", ""Phone 1751 Black.""",Horse-drawn vehicles,http://id.worldcat.org/fast/960548,Carriages and carts,http://id.worldcat.org/fast/847910,,,,,,,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_sturtevant_46_xx304.jpg,https://ark.colorado.edu/ark:/47540/qn2g1k85v2j8,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,505,4897,narv_sturtevant_46_xx304.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~505~294510
